date,PRCP,station,SNOW,SNWD,TMAX,TMIN,WT16,WT03,TSUN,PGTM,WT08,AWND,FMTM,WT01,WDF2,WSF2,WT13,TAVG,WDF5,WSF5,WT05,WT07
2009-12-26T00:00:00,0.0,GHCND:USW00022521,,,80.0,67.0,,,,951.0,,5.6,951.0,,130.0,16.1,,,130.0,19.9,,
2009-12-27T00:00:00,0.0,GHCND:USW00022521,,,84.0,64.0,,,,1320.0,,4.5,1622.0,,140.0,10.1,,,270.0,16.1,,
2009-12-28T00:00:00,0.0,GHCND:USW00022521,,,82.0,69.0,,,,1340.0,,5.8,1409.0,,140.0,16.1,,,150.0,21.0,,
2009-12-29T00:00:00,0.0,GHCND:USW00022521,,,82.0,72.0,1.0,,,2212.0,,4.7,2212.0,,210.0,13.0,,,200.0,17.9,1.0,
2009-12-30T00:00:00,0.0,GHCND:USW00022521,,,81.0,75.0,1.0,,,1047.0,,6.0,1118.0,,240.0,13.0,,,200.0,17.0,,
2010-10-01T00:00:00,0.02,GHCND:USW00022521,,,86.0,72.0,1.0,,,1237.0,,8.1,1238.0,,70.0,23.0,,,80.0,25.9,1.0,
2010-10-02T00:00:00,0.0,GHCND:USW00022521,,,87.0,72.0,1.0,,,1601.0,,6.7,1659.0,,40.0,21.0,,,50.0,29.1,,
2010-10-03T00:00:00,0.0,GHCND:USW00022521,,,87.0,74.0,1.0,,,1336.0,,12.5,1336.0,,50.0,25.1,,,50.0,32.0,,
2010-10-04T00:00:00,0.04,GHCND:USW00022521,,,87.0,74.0,1.0,,,1137.0,,11.6,1138.0,,70.0,23.0,,,70.0,29.1,1.0,
2010-10-05T00:00:00,0.0,GHCND:USW00022521,,,89.0,76.0,,,,1623.0,,13.0,1624.0,,80.0,25.1,,,70.0,31.1,,
2010-10-06T00:00:00,0.0,GHCND:USW00022521,,,89.0,77.0,,,,1322.0,,11.4,1508.0,,60.0,21.9,,,50.0,28.0,,
2010-10-07T00:00:00,0.0,GHCND:USW00022521,,,88.0,73.0,,,,1555.0,,9.6,1555.0,,70.0,19.9,,,70.0,23.9,,
2010-10-08T00:00:00,0.0,GHCND:USW00022521,,,88.0,71.0,,,,1518.0,,8.3,1752.0,,80.0,17.0,,,20.0,23.9,,
2010-10-09T00:00:00,0.0,GHCND:USW00022521,,,87.0,74.0,,,,1154.0,,12.3,1207.0,,70.0,25.1,,,50.0,34.9,,
2010-10-10T00:00:00,0.01,GHCND:USW00022521,,,87.0,76.0,1.0,,,1227.0,,14.1,1520.0,,70.0,28.0,,,60.0,34.9,,
2010-10-11T00:00:00,0.0,GHCND:USW00022521,,,86.0,76.0,1.0,,,1351.0,,12.5,1352.0,,80.0,23.0,,,80.0,29.1,1.0,
2010-10-12T00:00:00,0.0,GHCND:USW00022521,,,87.0,73.0,1.0,,,1134.0,,11.2,1328.0,,30.0,19.9,,,20.0,25.9,,
2010-10-13T00:00:00,0.0,GHCND:USW00022521,,,87.0,74.0,1.0,,,1401.0,,9.6,1751.0,,70.0,17.0,,,60.0,23.9,1.0,
2010-10-14T00:00:00,0.0,GHCND:USW00022521,,,88.0,72.0,1.0,,,1614.0,,9.8,1601.0,,70.0,21.0,,,60.0,25.1,,
2010-10-15T00:00:00,0.0,GHCND:USW00022521,,,88.0,72.0,,,,1749.0,,9.6,1750.0,,70.0,19.9,,,70.0,23.0,,
2010-10-16T00:00:00,0.0,GHCND:USW00022521,,,87.0,73.0,1.0,,,1322.0,,11.2,1232.0,,60.0,21.9,,,70.0,25.9,,
2010-10-17T00:00:00,0.0,GHCND:USW00022521,,,87.0,71.0,,,,1548.0,,8.7,1240.0,,90.0,19.9,,,40.0,23.9,,
2010-10-18T00:00:00,0.0,GHCND:USW00022521,,,85.0,70.0,,,,1801.0,,6.0,1651.0,,240.0,14.1,,,360.0,17.9,,
2010-10-19T00:00:00,0.0,GHCND:USW00022521,,,84.0,72.0,,,,1621.0,1.0,5.6,1622.0,,40.0,17.0,,,40.0,21.9,,
2010-10-20T00:00:00,0.0,GHCND:USW00022521,,,87.0,69.0,,,,1652.0,,6.5,1655.0,,30.0,14.1,,,30.0,17.9,,
2010-10-21T00:00:00,0.0,GHCND:USW00022521,,,85.0,74.0,,,,529.0,,4.9,530.0,,20.0,13.0,,,10.0,16.1,,
2010-10-22T00:00:00,0.0,GHCND:USW00022521,,,86.0,73.0,,,,1302.0,,6.7,1543.0,,140.0,16.1,,,130.0,21.0,,
2010-10-23T00:00:00,0.0,GHCND:USW00022521,,,89.0,72.0,,,,1516.0,,8.7,1738.0,,60.0,21.0,,,20.0,25.9,,
2010-10-24T00:00:00,0.0,GHCND:USW00022521,,,87.0,73.0,,,,1450.0,,12.8,1510.0,,70.0,23.0,,,60.0,29.1,,
2010-10-25T00:00:00,0.0,GHCND:USW00022521,,,86.0,75.0,1.0,,,1411.0,,15.2,1354.0,,50.0,23.9,,,30.0,32.0,1.0,
2010-10-26T00:00:00,0.02,GHCND:USW00022521,,,87.0,76.0,1.0,,,940.0,1.0,16.3,940.0,,60.0,28.0,,,60.0,32.0,1.0,
2010-10-27T00:00:00,0.01,GHCND:USW00022521,,,87.0,76.0,1.0,,,936.0,,18.1,952.0,,60.0,28.0,,,80.0,40.0,1.0,
2010-10-28T00:00:00,0.01,GHCND:USW00022521,,,86.0,73.0,1.0,,,1258.0,,13.0,1259.0,,70.0,25.9,,,80.0,34.9,1.0,
2010-10-29T00:00:00,0.0,GHCND:USW00022521,,,83.0,74.0,1.0,,,1640.0,,10.7,954.0,,60.0,23.0,,,20.0,28.0,1.0,
2010-10-30T00:00:00,0.0,GHCND:USW00022521,,,86.0,73.0,1.0,,,1601.0,,8.1,1602.0,,80.0,19.9,,,80.0,23.9,1.0,
2010-10-31T00:00:00,0.0,GHCND:USW00022521,,,87.0,71.0,,,,1034.0,,7.6,1337.0,,70.0,17.9,,,50.0,28.0,,
2010-11-01T00:00:00,0.04,GHCND:USW00022521,,,84.0,72.0,1.0,,,1559.0,,6.3,1600.0,1.0,70.0,16.1,1.0,,70.0,19.9,1.0,
2010-11-02T00:00:00,0.0,GHCND:USW00022521,,,84.0,69.0,,,,1336.0,,4.9,1337.0,,220.0,13.0,,,230.0,16.1,,
2010-11-03T00:00:00,0.08,GHCND:USW00022521,,,79.0,70.0,1.0,,,1518.0,1.0,6.3,1516.0,1.0,30.0,16.1,1.0,,40.0,21.0,1.0,
2010-11-04T00:00:00,0.0,GHCND:USW00022521,,,84.0,72.0,1.0,,,1342.0,,11.6,1220.0,,50.0,25.1,,,70.0,33.1,,
2010-11-05T00:00:00,0.0,GHCND:USW00022521,,,83.0,74.0,1.0,,,1540.0,,12.3,1451.0,,60.0,21.9,,,80.0,25.9,,
2010-11-06T00:00:00,0.0,GHCND:USW00022521,,,85.0,74.0,1.0,,,1646.0,,12.1,1307.0,,60.0,23.0,,,70.0,29.1,,
2010-11-07T00:00:00,0.0,GHCND:USW00022521,,,85.0,74.0,,,,1214.0,,13.6,1422.0,,70.0,28.0,,,40.0,34.9,,
2010-11-08T00:00:00,0.0,GHCND:USW00022521,,,85.0,75.0,1.0,,,1430.0,,12.8,1430.0,,50.0,21.9,,,50.0,29.1,,
2010-11-09T00:00:00,0.0,GHCND:USW00022521,,,84.0,69.0,,,,1437.0,,3.6,1440.0,,30.0,12.1,,,40.0,17.0,,
2010-11-10T00:00:00,0.0,GHCND:USW00022521,,,85.0,72.0,1.0,,,1255.0,,9.2,1341.0,,50.0,19.9,,,30.0,25.9,1.0,
2010-11-11T00:00:00,0.0,GHCND:USW00022521,,,87.0,73.0,,,,1138.0,,9.2,1401.0,,60.0,19.9,,,60.0,28.0,,
2010-11-12T00:00:00,0.0,GHCND:USW00022521,,,83.0,75.0,,,,1436.0,,10.3,1324.0,,60.0,19.9,,,60.0,23.0,,
2010-11-13T00:00:00,0.0,GHCND:USW00022521,,,86.0,71.0,,,,959.0,,7.6,1325.0,,70.0,17.9,,,60.0,28.0,,
2010-11-14T00:00:00,0.0,GHCND:USW00022521,,,85.0,69.0,1.0,,,1348.0,,4.9,1308.0,,160.0,16.1,,,330.0,21.0,,
2010-11-15T00:00:00,0.04,GHCND:USW00022521,,,85.0,73.0,1.0,,,1357.0,,8.9,1337.0,1.0,70.0,21.0,1.0,,60.0,25.9,1.0,
2010-11-16T00:00:00,0.0,GHCND:USW00022521,,,85.0,67.0,,,,1056.0,,6.7,1531.0,,150.0,16.1,,,40.0,23.0,,
2010-11-17T00:00:00,0.0,GHCND:USW00022521,,,82.0,67.0,,,,1414.0,,3.8,1417.0,,180.0,12.1,,,190.0,15.0,,
2010-11-18T00:00:00,0.15,GHCND:USW00022521,,,81.0,70.0,1.0,1.0,,2245.0,,4.9,2246.0,1.0,230.0,19.9,1.0,,240.0,23.9,1.0,
2010-11-19T00:00:00,0.14,GHCND:USW00022521,,,86.0,68.0,1.0,1.0,,1446.0,,6.3,1426.0,1.0,220.0,21.0,,,260.0,23.9,,
2010-11-20T00:00:00,0.0,GHCND:USW00022521,,,85.0,68.0,,,,2139.0,,5.8,2140.0,,90.0,15.0,,,90.0,17.9,,
2010-11-21T00:00:00,0.0,GHCND:USW00022521,,,85.0,68.0,1.0,,,1357.0,,4.7,1358.0,,30.0,15.0,,,20.0,21.9,,
2010-11-22T00:00:00,0.0,GHCND:USW00022521,,,83.0,66.0,,,,1526.0,,4.7,1530.0,,240.0,13.0,,,240.0,16.1,,
2010-11-23T00:00:00,0.0,GHCND:USW00022521,,,86.0,67.0,,,,1639.0,,6.3,1640.0,,70.0,16.1,,,70.0,21.0,1.0,
2010-11-24T00:00:00,0.01,GHCND:USW00022521,,,86.0,73.0,1.0,,,1203.0,,10.3,1204.0,,70.0,21.9,,,70.0,25.9,1.0,
2010-11-25T00:00:00,0.0,GHCND:USW00022521,,,84.0,75.0,1.0,,,1449.0,,15.0,1450.0,,80.0,29.1,,,80.0,36.0,,
2010-11-26T00:00:00,0.0,GHCND:USW00022521,,,84.0,74.0,,,,1225.0,,13.4,1444.0,,60.0,25.9,,,70.0,32.0,,
2010-11-27T00:00:00,0.01,GHCND:USW00022521,,,84.0,72.0,1.0,,,1348.0,,13.4,1146.0,,70.0,25.1,,,50.0,33.1,1.0,
2010-11-28T00:00:00,0.08,GHCND:USW00022521,,,82.0,70.0,1.0,,,1100.0,,8.9,1243.0,1.0,60.0,17.9,1.0,,40.0,23.0,1.0,
2010-11-29T00:00:00,0.0,GHCND:USW00022521,,,85.0,69.0,,,,1510.0,,6.7,1310.0,,140.0,15.0,,,120.0,19.9,,
2010-11-30T00:00:00,0.0,GHCND:USW00022521,,,86.0,71.0,1.0,,,1451.0,,9.4,1452.0,,60.0,21.0,,,60.0,25.9,,
2010-12-01T00:00:00,0.28,GHCND:USW00022521,,,83.0,71.0,1.0,,,1314.0,,11.0,1235.0,1.0,70.0,23.9,1.0,,70.0,31.1,1.0,
2010-12-02T00:00:00,0.0,GHCND:USW00022521,,,83.0,72.0,1.0,,,1728.0,,13.9,1729.0,,70.0,25.9,,,80.0,32.0,1.0,
2010-12-03T00:00:00,0.01,GHCND:USW00022521,,,82.0,70.0,1.0,,,1418.0,,15.9,1258.0,1.0,70.0,28.0,,,70.0,36.0,1.0,
2010-12-04T00:00:00,0.0,GHCND:USW00022521,,,84.0,72.0,,,,1501.0,,14.8,1502.0,,70.0,28.0,,,60.0,34.9,,
2010-12-05T00:00:00,0.0,GHCND:USW00022521,,,83.0,67.0,,,,1308.0,,8.1,1624.0,,50.0,16.1,,,100.0,23.9,,
2010-12-06T00:00:00,0.0,GHCND:USW00022521,,,80.0,64.0,,,,1359.0,,4.9,1311.0,,150.0,15.0,,,140.0,17.9,,
2010-12-07T00:00:00,0.0,GHCND:USW00022521,,,80.0,65.0,,,,1410.0,,4.0,1404.0,,210.0,10.1,,,180.0,15.0,,
2010-12-08T00:00:00,0.0,GHCND:USW00022521,,,80.0,65.0,1.0,,,2243.0,,5.1,2244.0,,180.0,14.1,,,180.0,17.9,1.0,
2010-12-09T00:00:00,0.9,GHCND:USW00022521,,,81.0,66.0,1.0,1.0,,2325.0,,13.0,2325.0,1.0,330.0,31.1,,,330.0,38.0,1.0,
2010-12-10T00:00:00,0.96,GHCND:USW00022521,,,77.0,65.0,1.0,1.0,,1418.0,,7.2,1418.0,1.0,120.0,32.0,1.0,,110.0,40.9,1.0,
2010-12-11T00:00:00,0.56,GHCND:USW00022521,,,79.0,68.0,1.0,,,1646.0,,5.1,1538.0,1.0,50.0,15.0,1.0,,10.0,21.0,1.0,
2010-12-12T00:00:00,0.0,GHCND:USW00022521,,,80.0,68.0,1.0,,,1241.0,,4.5,1204.0,,50.0,15.0,,,20.0,17.0,,
2010-12-13T00:00:00,0.0,GHCND:USW00022521,,,81.0,67.0,,,,1247.0,,3.1,1305.0,,140.0,13.0,,,140.0,16.1,,
2010-12-14T00:00:00,0.0,GHCND:USW00022521,,,81.0,70.0,,,,949.0,,6.3,1730.0,,60.0,14.1,,,70.0,19.9,,
2010-12-15T00:00:00,0.0,GHCND:USW00022521,,,84.0,70.0,,,,1344.0,,5.6,1243.0,,50.0,15.0,,,20.0,23.0,,
2010-12-16T00:00:00,0.0,GHCND:USW00022521,,,83.0,69.0,,,,850.0,,2.9,1547.0,,160.0,8.1,,,350.0,14.1,,
2010-12-17T00:00:00,0.0,GHCND:USW00022521,,,79.0,69.0,,,,1357.0,,5.6,1402.0,,150.0,15.0,,,160.0,19.9,,
2010-12-18T00:00:00,0.0,GHCND:USW00022521,,,79.0,71.0,,,,1307.0,,4.7,2323.0,,80.0,10.1,,,180.0,14.1,,
2010-12-19T00:00:00,5.41,GHCND:USW00022521,,,77.0,69.0,1.0,,,413.0,,6.3,413.0,1.0,290.0,25.9,1.0,,290.0,29.1,1.0,
2010-12-20T00:00:00,0.25,GHCND:USW00022521,,,74.0,69.0,1.0,,,1626.0,,5.4,1627.0,1.0,190.0,15.0,1.0,,190.0,17.9,1.0,
2010-12-21T00:00:00,0.0,GHCND:USW00022521,,,77.0,68.0,1.0,,,1735.0,,4.3,1736.0,1.0,140.0,12.1,1.0,,130.0,14.1,1.0,
2010-12-22T00:00:00,0.0,GHCND:USW00022521,,,77.0,68.0,,,,1446.0,,2.5,1410.0,,170.0,13.0,,,180.0,14.1,,
2010-12-24T00:00:00,0.0,GHCND:USW00022521,,,80.0,70.0,,1.0,,1411.0,,3.1,1442.0,1.0,160.0,10.1,,,150.0,15.0,,
2010-12-25T00:00:00,0.13,GHCND:USW00022521,,,80.0,70.0,1.0,,,2335.0,1.0,5.4,2336.0,1.0,240.0,15.0,1.0,,240.0,17.9,1.0,1.0
2010-12-26T00:00:00,1.24,GHCND:USW00022521,,,80.0,72.0,1.0,1.0,,427.0,,9.4,428.0,1.0,210.0,19.9,1.0,,200.0,29.1,1.0,
2010-12-27T00:00:00,1.1,GHCND:USW00022521,,,79.0,71.0,1.0,1.0,,1939.0,,5.8,1943.0,1.0,230.0,25.9,,,220.0,40.0,1.0,
2010-12-28T00:00:00,0.87,GHCND:USW00022521,,,81.0,72.0,1.0,,,448.0,,4.3,449.0,1.0,250.0,25.1,1.0,,240.0,32.0,1.0,
2010-12-29T00:00:00,0.02,GHCND:USW00022521,,,80.0,70.0,1.0,,,1844.0,,2.9,1324.0,1.0,50.0,10.1,1.0,,10.0,13.0,1.0,
2010-12-30T00:00:00,0.0,GHCND:USW00022521,,,81.0,68.0,1.0,,,1502.0,,8.5,1505.0,1.0,70.0,21.0,,,70.0,25.9,1.0,
2010-12-23T00:00:00,0.0,GHCND:USW00022521,,,80.0,73.0,,1.0,,,,,9999.0,,,,,,,,,
2011-10-01T00:00:00,0.0,GHCND:USW00022521,,,90.0,73.0,,,,,,7.6,,,40.0,15.0,,,40.0,21.0,,
2011-10-02T00:00:00,0.0,GHCND:USW00022521,,,90.0,77.0,1.0,,,,,11.6,,,50.0,19.9,,,30.0,29.1,,
2011-10-03T00:00:00,0.0,GHCND:USW00022521,,,90.0,78.0,1.0,,,,,13.6,,,60.0,21.0,,,80.0,29.1,,
2011-10-04T00:00:00,0.01,GHCND:USW00022521,,,86.0,76.0,1.0,,,,,13.9,,,60.0,23.9,,,60.0,32.0,,
2011-10-05T00:00:00,0.0,GHCND:USW00022521,,,89.0,77.0,1.0,,,,,11.9,,,70.0,21.9,,,70.0,29.1,,
2011-10-06T00:00:00,0.0,GHCND:USW00022521,,,88.0,77.0,1.0,,,,,11.2,,,60.0,21.0,,,60.0,25.1,,
2011-10-07T00:00:00,0.01,GHCND:USW00022521,,,89.0,74.0,1.0,,,,,11.2,,,50.0,23.0,1.0,,50.0,28.0,,
2011-10-08T00:00:00,0.0,GHCND:USW00022521,,,90.0,77.0,1.0,,,,,12.5,,,70.0,23.0,,,70.0,31.1,,
2011-10-09T00:00:00,0.0,GHCND:USW00022521,,,86.0,76.0,1.0,,,,,16.1,,,60.0,25.1,,,50.0,34.9,,
2011-10-10T00:00:00,0.0,GHCND:USW00022521,,,88.0,77.0,1.0,,,,,14.1,,,80.0,23.0,,,70.0,31.1,,
2011-10-11T00:00:00,0.0,GHCND:USW00022521,,,88.0,75.0,1.0,,,,,9.8,,,60.0,17.9,,,60.0,23.9,,
2011-10-12T00:00:00,0.0,GHCND:USW00022521,,,88.0,73.0,,,,,,8.5,,,30.0,17.9,,,30.0,23.9,,
2011-10-13T00:00:00,0.0,GHCND:USW00022521,,,87.0,73.0,1.0,,,,,9.2,,,70.0,19.9,,,40.0,25.1,,
2011-10-14T00:00:00,0.0,GHCND:USW00022521,,,87.0,74.0,1.0,,,,,9.8,,,60.0,21.9,,,50.0,28.0,,
2011-10-15T00:00:00,0.0,GHCND:USW00022521,,,86.0,74.0,,,,,,11.6,,,50.0,25.9,,,40.0,34.9,,
2011-10-16T00:00:00,0.0,GHCND:USW00022521,,,87.0,70.0,,,,,,9.6,,,60.0,21.9,,,70.0,25.9,,
2011-10-17T00:00:00,0.01,GHCND:USW00022521,,,86.0,70.0,1.0,,,,,6.7,,,30.0,16.1,,,80.0,21.9,,
2011-10-18T00:00:00,0.0,GHCND:USW00022521,,,86.0,70.0,1.0,,,,,6.7,,,150.0,16.1,,,160.0,19.9,,
2011-10-19T00:00:00,0.0,GHCND:USW00022521,,,88.0,71.0,,,,,,6.9,,,80.0,17.9,,,70.0,23.0,,
2011-10-20T00:00:00,0.0,GHCND:USW00022521,,,88.0,73.0,1.0,,,,,9.6,,,80.0,21.0,,,70.0,25.9,,
2011-10-21T00:00:00,0.0,GHCND:USW00022521,,,86.0,74.0,1.0,,,,,7.6,,,70.0,17.9,,,60.0,23.0,,
2011-10-22T00:00:00,0.0,GHCND:USW00022521,,,89.0,72.0,,,,,,8.7,,,80.0,21.9,,,60.0,29.1,,
2011-10-23T00:00:00,0.18,GHCND:USW00022521,,,85.0,71.0,1.0,,,,,5.8,,,330.0,13.0,1.0,,320.0,16.1,,
2011-10-24T00:00:00,0.01,GHCND:USW00022521,,,88.0,74.0,1.0,,,,,7.6,,,130.0,17.0,,,110.0,21.0,,
2011-10-25T00:00:00,0.0,GHCND:USW00022521,,,87.0,73.0,,,,,,8.3,,,80.0,19.9,,,80.0,23.0,,
2011-10-26T00:00:00,0.0,GHCND:USW00022521,,,88.0,72.0,1.0,,,,,9.2,,,70.0,21.0,,,70.0,23.9,,
2011-10-27T00:00:00,0.01,GHCND:USW00022521,,,86.0,71.0,1.0,,,,,7.2,,,70.0,19.9,,,70.0,25.1,,
2011-10-28T00:00:00,0.0,GHCND:USW00022521,,,86.0,72.0,1.0,,,,,9.4,,,70.0,23.0,,,30.0,28.0,,
2011-10-29T00:00:00,0.01,GHCND:USW00022521,,,86.0,72.0,1.0,,,,,9.8,,,40.0,21.9,,,70.0,28.0,,
2011-10-30T00:00:00,0.0,GHCND:USW00022521,,,86.0,73.0,1.0,,,,,9.6,,,50.0,21.9,,,60.0,25.9,,
2011-10-31T00:00:00,0.0,GHCND:USW00022521,,,87.0,73.0,1.0,,,,,6.0,,,70.0,15.0,,,70.0,19.9,,
2011-11-01T00:00:00,0.73,GHCND:USW00022521,,,84.0,72.0,1.0,,,,,6.7,9999.0,1.0,90.0,23.9,,,80.0,28.0,,
2011-11-02T00:00:00,0.03,GHCND:USW00022521,,,86.0,74.0,1.0,,,,,11.4,9999.0,,60.0,23.0,,,60.0,25.9,,
2011-11-03T00:00:00,0.06,GHCND:USW00022521,,,85.0,75.0,1.0,1.0,,,,14.8,9999.0,,60.0,25.9,,,50.0,32.0,,
2011-11-04T00:00:00,0.0,GHCND:USW00022521,,,87.0,75.0,,,,,,12.1,9999.0,,80.0,21.9,,,60.0,28.0,,
2011-11-05T00:00:00,0.0,GHCND:USW00022521,,,85.0,76.0,,,,,,12.5,9999.0,,60.0,21.9,,,70.0,29.1,,
2011-11-06T00:00:00,0.0,GHCND:USW00022521,,,87.0,76.0,1.0,,,,,14.3,9999.0,,50.0,23.9,,,60.0,30.0,,
2011-11-07T00:00:00,0.0,GHCND:USW00022521,,,85.0,76.0,1.0,,,,,13.9,9999.0,,70.0,28.0,,,70.0,33.1,,
2011-11-08T00:00:00,0.0,GHCND:USW00022521,,,86.0,75.0,,,,,,11.6,9999.0,,40.0,21.9,,,20.0,28.0,,
2011-11-09T00:00:00,0.01,GHCND:USW00022521,,,85.0,74.0,1.0,,,,,15.2,9999.0,,50.0,25.1,,,20.0,36.9,,
2011-11-10T00:00:00,0.0,GHCND:USW00022521,,,84.0,75.0,1.0,,,,,15.9,9999.0,,60.0,23.9,,,50.0,30.0,,
2011-11-11T00:00:00,0.02,GHCND:USW00022521,,,83.0,73.0,1.0,,,,,14.3,9999.0,1.0,60.0,28.0,,,40.0,36.0,,
2011-11-12T00:00:00,0.0,GHCND:USW00022521,,,84.0,74.0,,,,,,12.5,9999.0,,50.0,23.0,,,70.0,30.0,,
2011-11-13T00:00:00,0.0,GHCND:USW00022521,,,85.0,68.0,,,,,,7.6,9999.0,,60.0,17.9,,,70.0,23.9,,
2011-11-14T00:00:00,0.0,GHCND:USW00022521,,,87.0,69.0,,,,,,7.4,9999.0,,80.0,17.9,,,60.0,23.9,,
2011-11-15T00:00:00,0.0,GHCND:USW00022521,,,87.0,70.0,,,,,,7.8,9999.0,,40.0,17.0,,,50.0,21.0,,
2011-11-16T00:00:00,0.0,GHCND:USW00022521,,,84.0,72.0,,,,,,8.5,9999.0,,70.0,19.9,,,70.0,25.1,,
2011-11-17T00:00:00,0.0,GHCND:USW00022521,,,85.0,76.0,1.0,,,,,12.8,9999.0,,70.0,23.0,,,70.0,30.0,,
2011-11-18T00:00:00,0.0,GHCND:USW00022521,,,84.0,78.0,,,,,,15.2,9999.0,,70.0,25.9,,,70.0,32.0,,
2011-11-19T00:00:00,0.0,GHCND:USW00022521,,,85.0,76.0,1.0,,,,,15.2,9999.0,,70.0,25.9,,,70.0,36.0,,
2011-11-20T00:00:00,0.01,GHCND:USW00022521,,,84.0,75.0,1.0,,,,,13.6,9999.0,,70.0,21.9,,,50.0,29.1,,
2011-11-21T00:00:00,0.0,GHCND:USW00022521,,,85.0,74.0,1.0,,,,,13.9,9999.0,,70.0,23.9,,,70.0,31.1,,
2011-11-22T00:00:00,0.0,GHCND:USW00022521,,,84.0,73.0,1.0,,,,,14.3,9999.0,1.0,40.0,21.9,,,80.0,29.1,,
2011-11-23T00:00:00,0.01,GHCND:USW00022521,,,83.0,73.0,1.0,,,,,15.0,9999.0,,60.0,25.1,,,60.0,32.0,,
2011-11-24T00:00:00,0.0,GHCND:USW00022521,,,83.0,72.0,,,,,,10.5,9999.0,,60.0,19.9,,,80.0,23.9,,
2011-11-25T00:00:00,0.0,GHCND:USW00022521,,,84.0,73.0,1.0,,,,,7.4,9999.0,,40.0,15.0,,,20.0,23.0,,
2011-11-26T00:00:00,0.02,GHCND:USW00022521,,,82.0,72.0,1.0,,,,,12.8,9999.0,,40.0,25.1,,,40.0,33.1,,
2011-11-27T00:00:00,0.0,GHCND:USW00022521,,,82.0,73.0,1.0,,,,,19.7,9999.0,,60.0,30.0,,,60.0,38.0,,
2011-11-28T00:00:00,0.0,GHCND:USW00022521,,,82.0,72.0,1.0,,,45.0,,17.9,50.0,,60.0,31.1,,,50.0,40.0,,
2011-11-29T00:00:00,0.0,GHCND:USW00022521,,,82.0,71.0,1.0,,,1023.0,,10.7,1135.0,,60.0,21.0,,,70.0,28.0,,
2011-11-30T00:00:00,0.0,GHCND:USW00022521,,,85.0,66.0,,,,1558.0,,5.1,1400.0,,30.0,16.1,,,40.0,19.9,,
2011-12-01T00:00:00,0.0,GHCND:USW00022521,,,84.0,68.0,1.0,,,,,5.8,,,340.0,17.9,,,340.0,28.0,,
2011-12-02T00:00:00,0.0,GHCND:USW00022521,,,85.0,68.0,,,,,,5.8,,,40.0,17.0,,,70.0,23.0,,
2011-12-03T00:00:00,0.0,GHCND:USW00022521,,,85.0,70.0,,,,,,8.5,,,60.0,19.9,,,70.0,23.9,,
2011-12-04T00:00:00,0.0,GHCND:USW00022521,,,84.0,72.0,,,,,,8.9,,,60.0,19.9,,,70.0,23.9,,
2011-12-05T00:00:00,0.0,GHCND:USW00022521,,,84.0,68.0,1.0,,,,,8.7,,,60.0,21.9,,,60.0,25.9,,
2011-12-06T00:00:00,0.02,GHCND:USW00022521,,,83.0,71.0,1.0,,,,,10.5,,1.0,60.0,21.0,,,70.0,29.1,,
2011-12-07T00:00:00,0.0,GHCND:USW00022521,,,83.0,69.0,1.0,,,,,10.7,,,70.0,23.9,,,80.0,29.1,,
2011-12-08T00:00:00,0.0,GHCND:USW00022521,,,83.0,71.0,1.0,,,,,11.9,,,50.0,21.9,,,50.0,29.1,,
2011-12-09T00:00:00,0.11,GHCND:USW00022521,,,81.0,69.0,1.0,,,,,12.1,,1.0,60.0,23.9,,,50.0,29.1,,
2011-12-10T00:00:00,0.32,GHCND:USW00022521,,,81.0,69.0,1.0,1.0,,,,12.3,,,70.0,25.9,1.0,,70.0,31.1,,
2011-12-11T00:00:00,0.04,GHCND:USW00022521,,,82.0,71.0,1.0,,,,,13.9,,1.0,60.0,33.1,1.0,,70.0,48.1,,
2011-12-12T00:00:00,0.01,GHCND:USW00022521,,,83.0,71.0,1.0,1.0,,,,11.4,,,70.0,21.9,,,70.0,28.0,,
2011-12-13T00:00:00,0.44,GHCND:USW00022521,,,84.0,69.0,1.0,1.0,,,,6.9,,,80.0,17.0,1.0,,80.0,23.0,,
2011-12-14T00:00:00,0.01,GHCND:USW00022521,,,81.0,68.0,1.0,,,,,5.6,,,60.0,17.0,,,50.0,21.0,,
2011-12-15T00:00:00,0.0,GHCND:USW00022521,,,83.0,71.0,1.0,,,,,5.6,,,80.0,16.1,,,50.0,23.0,,
2011-12-16T00:00:00,0.01,GHCND:USW00022521,,,82.0,67.0,1.0,,,,,9.4,,,60.0,23.0,,,60.0,28.0,,
2011-12-17T00:00:00,0.0,GHCND:USW00022521,,,82.0,70.0,1.0,,,,,12.5,,1.0,50.0,23.0,,,50.0,30.0,,
2011-12-18T00:00:00,0.04,GHCND:USW00022521,,,81.0,70.0,1.0,,,,,9.8,,,60.0,23.0,,,50.0,31.1,,
2011-12-19T00:00:00,0.0,GHCND:USW00022521,,,82.0,72.0,1.0,,,,,14.5,,,70.0,25.9,,,80.0,36.0,,
2011-12-20T00:00:00,0.0,GHCND:USW00022521,,,81.0,72.0,1.0,,,,,13.4,,,60.0,25.9,,,60.0,34.9,,
2011-12-21T00:00:00,0.02,GHCND:USW00022521,,,82.0,70.0,1.0,,,,,13.6,,1.0,70.0,28.0,,,80.0,40.0,,
2011-12-22T00:00:00,0.0,GHCND:USW00022521,,,83.0,73.0,1.0,,,,,15.4,,,60.0,23.9,,,70.0,32.0,,
