date,PRCP,station,SNOW,SNWD,TMAX,TMIN,WT16,WT01,WT03,WT08,WT18,WT02,PGTM,TSUN,WT07,WT05,AWND,FMTM,WDF2,WDF5,WSF2,WSF5,WT13,TAVG
1989-12-01T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,40.0,26.0,,1.0,,,,,946.0,417.0,,,7.6,1650.0,,,,,,
1989-12-02T00:00:00,0.06,GHCND:USW00094847,1.1,0.0,41.0,26.0,,1.0,,,1.0,,2147.0,210.0,,,18.8,2154.0,,,,,,
1989-12-03T00:00:00,0.0,GHCND:USW00094847,0.0,1.0,26.0,16.0,,,,,1.0,,630.0,503.0,,,15.2,1250.0,,,,,,
1989-12-04T00:00:00,0.01,GHCND:USW00094847,0.2,0.0,30.0,12.0,,,,,1.0,,1004.0,33.0,,,9.4,1024.0,,,,,,
1989-12-05T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,35.0,20.0,,1.0,,1.0,,,1317.0,43.0,,,9.2,1650.0,,,,,,
1989-12-06T00:00:00,0.03,GHCND:USW00094847,0.2,0.0,39.0,18.0,1.0,1.0,,,1.0,,2202.0,15.0,,,12.3,1754.0,,,,,,
1989-12-07T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,25.0,13.0,,,,,,,1327.0,451.0,,,9.4,2350.0,,,,,,
1989-12-08T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,30.0,17.0,,,,,,,1108.0,507.0,,,6.7,1250.0,,,,,,
1989-12-09T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,30.0,15.0,,1.0,,,,,1333.0,165.0,,,6.9,1250.0,,,,,,
1989-12-10T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,35.0,22.0,,1.0,,,,,1305.0,0.0,,,10.1,1351.0,,,,,,
1989-12-11T00:00:00,0.04,GHCND:USW00094847,0.5,0.0,29.0,13.0,,1.0,,,1.0,,1408.0,135.0,,,9.2,1451.0,,,,,,
1989-12-12T00:00:00,0.01,GHCND:USW00094847,0.1,0.0,27.0,11.0,,1.0,,,1.0,,1215.0,387.0,,,10.1,1351.0,,,,,,
1989-12-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,24.0,8.0,,1.0,,,,,1405.0,307.0,,,6.3,1750.0,,,,,,
1989-12-14T00:00:00,0.08,GHCND:USW00094847,1.3,1.0,23.0,3.0,,1.0,,1.0,1.0,,1902.0,83.0,,,12.5,1850.0,,,,,,
1989-12-15T00:00:00,0.05,GHCND:USW00094847,1.3,1.0,15.0,0.0,,1.0,,,1.0,,1743.0,0.0,,,10.5,1750.0,,,,,,
1989-12-16T00:00:00,0.0,GHCND:USW00094847,0.0,2.0,21.0,1.0,,,,,,,1553.0,524.0,,,12.5,1450.0,,,,,,
1989-12-17T00:00:00,0.0,GHCND:USW00094847,0.0,2.0,10.0,-7.0,,,,,,,1330.0,470.0,,,10.3,1350.0,,,,,,
1989-12-18T00:00:00,0.0,GHCND:USW00094847,0.0,2.0,17.0,-3.0,,,,,,,1416.0,530.0,,,11.9,1450.0,,,,,,
1989-12-19T00:00:00,0.12,GHCND:USW00094847,2.0,2.0,22.0,6.0,,1.0,,,1.0,,1947.0,0.0,,,7.2,2353.0,,,,,,
1989-12-20T00:00:00,0.02,GHCND:USW00094847,0.3,3.0,16.0,3.0,,1.0,,1.0,1.0,,1359.0,338.0,,,13.2,1453.0,,,,,,
1989-12-21T00:00:00,0.02,GHCND:USW00094847,0.3,3.0,8.0,-3.0,,,,,1.0,,1110.0,512.0,,,14.3,1150.0,,,,,,
1989-12-22T00:00:00,0.0,GHCND:USW00094847,0.0,3.0,13.0,-9.0,,,,,,,1122.0,369.0,,,10.1,50.0,,,,,,
1989-12-23T00:00:00,0.0,GHCND:USW00094847,0.0,3.0,20.0,-8.0,,,,,,,1632.0,545.0,,,8.1,1650.0,,,,,,
1989-12-24T00:00:00,0.0,GHCND:USW00094847,0.0,3.0,13.0,-8.0,,,,,1.0,,1739.0,116.0,,,13.6,1650.0,,,,,,
1989-12-25T00:00:00,0.09,GHCND:USW00094847,1.8,2.0,27.0,12.0,1.0,1.0,,,1.0,,1158.0,0.0,,,19.7,1734.0,,,,,,
1989-12-26T00:00:00,0.05,GHCND:USW00094847,1.1,5.0,27.0,9.0,,1.0,,,1.0,,448.0,305.0,,,14.3,550.0,,,,,,
1989-12-27T00:00:00,0.03,GHCND:USW00094847,0.6,4.0,24.0,9.0,,1.0,,,1.0,,2308.0,60.0,,,11.9,1119.0,,,,,,
1989-12-28T00:00:00,0.0,GHCND:USW00094847,0.0,4.0,29.0,11.0,,,,,1.0,,47.0,91.0,,,11.0,1352.0,,,,,,
1989-12-29T00:00:00,0.07,GHCND:USW00094847,0.7,3.0,33.0,26.0,,1.0,,,1.0,,1630.0,0.0,,,11.4,2350.0,,,,,,
1989-12-30T00:00:00,0.17,GHCND:USW00094847,0.1,3.0,33.0,23.0,1.0,1.0,,,1.0,,11.0,0.0,,,10.7,2350.0,,,,,,
1990-10-01T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,65.0,42.0,1.0,1.0,,,,,1637.0,207.0,,,13.0,1650.0,,,,,,
1990-10-02T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,69.0,42.0,,,,,,,1157.0,702.0,,,7.8,1550.0,,,,,,
1990-10-03T00:00:00,0.04,GHCND:USW00094847,0.0,0.0,75.0,51.0,1.0,,,1.0,,,2259.0,329.0,,,15.0,2355.0,,,,,,
1990-10-04T00:00:00,0.33,GHCND:USW00094847,0.0,0.0,73.0,52.0,1.0,,,,,,13.0,325.0,,,17.4,13.0,,,,,,
1990-10-05T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,82.0,49.0,,,,,,,1459.0,631.0,,,20.6,1550.0,,,,,,
1990-10-06T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,84.0,63.0,,,,,,,1407.0,622.0,,,20.1,1350.0,,,,,,
1990-10-07T00:00:00,0.2,GHCND:USW00094847,0.0,0.0,69.0,52.0,1.0,1.0,,,,,2117.0,28.0,,,11.6,2144.0,,,,,,
1990-10-08T00:00:00,0.46,GHCND:USW00094847,0.0,0.0,53.0,51.0,1.0,1.0,,,,,314.0,0.0,,,11.6,1132.0,,,,,,
1990-10-09T00:00:00,1.09,GHCND:USW00094847,0.0,0.0,52.0,47.0,1.0,1.0,,,,,935.0,0.0,,,14.5,1250.0,,,,,,
1990-10-10T00:00:00,0.93,GHCND:USW00094847,0.0,0.0,63.0,46.0,1.0,1.0,,,,1.0,1610.0,0.0,,,16.3,1430.0,,,,,,
1990-10-11T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,58.0,43.0,,,,,,,1245.0,610.0,,,9.2,2350.0,,,,,,
1990-10-12T00:00:00,0.07,GHCND:USW00094847,0.0,0.0,55.0,42.0,1.0,1.0,,1.0,,,1017.0,40.0,,,7.4,1212.0,,,,,,
1990-10-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,64.0,37.0,,1.0,,,,,1757.0,671.0,,,4.7,1755.0,,,,,,
1990-10-14T00:00:00,0.02,GHCND:USW00094847,0.0,0.0,67.0,41.0,1.0,1.0,,1.0,,,1637.0,635.0,,,10.5,1650.0,,,,,,
1990-10-15T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,62.0,44.0,,,,,,,1554.0,664.0,,,13.2,1552.0,,,,,,
1990-10-16T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,63.0,41.0,1.0,,,,,,1442.0,410.0,,,8.9,1550.0,,,,,,
1990-10-17T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,78.0,54.0,,,,1.0,,,1322.0,546.0,,,17.2,2250.0,,,,,,
1990-10-18T00:00:00,0.98,GHCND:USW00094847,0.0,0.0,69.0,41.0,1.0,1.0,,,,,1646.0,8.0,,,23.9,1350.0,,,,,,
1990-10-19T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,51.0,36.0,,,,,,,10.0,217.0,,,11.6,2350.0,,,,,,
1990-10-20T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,57.0,36.0,,1.0,,,,,1136.0,652.0,,,7.4,1050.0,,,,,,
1990-10-21T00:00:00,0.02,GHCND:USW00094847,0.0,0.0,68.0,44.0,1.0,,,1.0,,,1331.0,462.0,,,14.1,1650.0,,,,,,
1990-10-22T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,56.0,42.0,1.0,,,,,,16.0,276.0,,,7.6,2352.0,,,,,,
1990-10-23T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,60.0,37.0,,,,1.0,,,1039.0,643.0,,,6.9,1050.0,,,,,,
1990-10-24T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,62.0,41.0,,,,1.0,,,1906.0,312.0,,,8.9,1650.0,,,,,,
1990-10-25T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,48.0,34.0,,,,,,,1451.0,274.0,,,12.1,1450.0,,,,,,
1990-10-26T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,50.0,32.0,,,,,,,1025.0,636.0,,,7.8,150.0,,,,,,
1990-10-27T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,60.0,31.0,1.0,,,,,,1624.0,472.0,,,16.6,1350.0,,,,,,
1990-10-28T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,48.0,38.0,,,,,,,56.0,328.0,,,15.7,50.0,,,,,,
1990-10-29T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,51.0,30.0,,,,,,,1645.0,628.0,,,8.1,1650.0,,,,,,
1990-10-30T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,71.0,37.0,,,,,,,855.0,534.0,,,10.7,850.0,,,,,,
1990-10-31T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,68.0,47.0,,1.0,,1.0,,1.0,1618.0,549.0,,,6.3,1550.0,,,,,,
1990-11-01T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,74.0,43.0,,1.0,,1.0,,1.0,1349.0,621.0,,,9.4,1350.0,,,,,,
1990-11-02T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,72.0,50.0,,,,,,,1050.0,497.0,,,15.2,1050.0,,,,,,
1990-11-03T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,74.0,50.0,,,,1.0,,,1603.0,578.0,,,12.5,1650.0,,,,,,
1990-11-04T00:00:00,0.3,GHCND:USW00094847,0.0,0.0,61.0,40.0,1.0,1.0,,,,,1145.0,17.0,,,13.0,1215.0,,,,,,
1990-11-05T00:00:00,1.37,GHCND:USW00094847,0.0,0.0,58.0,36.0,1.0,1.0,,,,,2047.0,0.0,,,19.2,1950.0,,,,,,
1990-11-06T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,35.0,1.0,,,,,,201.0,0.0,,,13.2,150.0,,,,,,
1990-11-07T00:00:00,0.03,GHCND:USW00094847,0.0,0.0,42.0,30.0,1.0,1.0,,,,,1626.0,40.0,,,9.4,1550.0,,,,,,
1990-11-08T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,44.0,26.0,,,,,,,38.0,525.0,,,6.7,1550.0,,,,,,
1990-11-09T00:00:00,0.04,GHCND:USW00094847,0.0,0.0,44.0,37.0,1.0,1.0,,,,,1048.0,0.0,,,9.4,1635.0,,,,,,
1990-11-10T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,51.0,34.0,,1.0,,,,,1737.0,380.0,,,11.9,1850.0,,,,,,
1990-11-11T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,26.0,1.0,,,,1.0,,1334.0,110.0,,,16.3,1650.0,,,,,,
1990-11-12T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,28.0,,,,,,,1347.0,551.0,,,13.4,1350.0,,,,,,
1990-11-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,27.0,,,,,,,1039.0,480.0,,,6.3,2350.0,,,,,,
1990-11-14T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,54.0,26.0,,,,,,,1334.0,591.0,,,10.3,1350.0,,,,,,
1990-11-15T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,69.0,43.0,,1.0,,1.0,,,1517.0,588.0,,,17.4,1452.0,,,,,,
1990-11-16T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,62.0,40.0,1.0,,,1.0,,,1838.0,20.0,,,18.3,1824.0,,,,,,
1990-11-17T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,47.0,32.0,,,,,,,1213.0,507.0,,,9.2,1150.0,,,,,,
1990-11-18T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,46.0,25.0,,,,,,,1358.0,437.0,,,5.6,1750.0,,,,,,
1990-11-19T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,49.0,29.0,,1.0,,1.0,,,1708.0,191.0,,,3.8,1850.0,,,,,,
1990-11-20T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,56.0,29.0,,1.0,,1.0,,,1616.0,570.0,,,4.9,2350.0,,,,,,
1990-11-21T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,61.0,39.0,1.0,1.0,,,,,2332.0,220.0,,,12.3,2350.0,,,,,,
1990-11-22T00:00:00,0.39,GHCND:USW00094847,0.0,0.0,60.0,35.0,1.0,1.0,,,,,58.0,89.0,,,11.6,150.0,,,,,,
1990-11-23T00:00:00,0.04,GHCND:USW00094847,0.0,0.0,50.0,31.0,1.0,,,,1.0,,1907.0,147.0,,,17.4,1101.0,,,,,,
1990-11-24T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,46.0,29.0,1.0,,,,1.0,,2252.0,301.0,,,13.6,2252.0,,,,,,
1990-11-25T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,50.0,36.0,,,,,,,1103.0,364.0,,,12.8,1050.0,,,,,,
1990-11-26T00:00:00,0.2,GHCND:USW00094847,0.0,0.0,58.0,32.0,1.0,1.0,,,,,2259.0,325.0,,,10.5,2252.0,,,,,,
1990-11-27T00:00:00,0.09,GHCND:USW00094847,0.0,0.0,69.0,58.0,1.0,1.0,,,,,1445.0,8.0,,,20.6,1452.0,,,,,,
1990-11-28T00:00:00,0.18,GHCND:USW00094847,0.0,0.0,68.0,36.0,1.0,1.0,,,,,333.0,15.0,,,21.7,1350.0,,,,,,
1990-11-29T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,40.0,28.0,,,,,,,1557.0,291.0,,,13.9,1550.0,,,,,,
1990-11-30T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,45.0,23.0,,,,,,,1349.0,549.0,,,16.8,1350.0,,,,,,
1990-12-01T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,45.0,36.0,1.0,,,,,,946.0,55.0,,,17.9,951.0,,,,,,
1990-12-02T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,30.0,,,,,,,2343.0,210.0,,,10.7,2250.0,,,,,,
1990-12-03T00:00:00,1.15,GHCND:USW00094847,3.4,3.0,47.0,33.0,1.0,1.0,1.0,,1.0,1.0,749.0,0.0,,,18.1,2150.0,,,,,,
1990-12-04T00:00:00,0.02,GHCND:USW00094847,0.2,0.0,35.0,26.0,,,,,1.0,,354.0,82.0,,,21.9,250.0,,,,,,
1990-12-05T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,35.0,27.0,,,,,1.0,,2250.0,135.0,,,17.0,2350.0,,,,,,
1990-12-06T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,28.0,,,,1.0,,,8.0,75.0,,,11.9,53.0,,,,,,
1990-12-07T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,40.0,20.0,,1.0,,1.0,,,2318.0,553.0,,,14.1,2250.0,,,,,,
1990-12-08T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,45.0,26.0,,1.0,,1.0,,,7.0,535.0,,,8.7,2350.0,,,,,,
1990-12-09T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,53.0,25.0,,1.0,,1.0,,,2039.0,551.0,,,13.2,2051.0,,,,,,
1990-12-10T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,49.0,35.0,,1.0,,1.0,,,1425.0,440.0,,,10.7,1250.0,,,,,,
1990-12-11T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,43.0,33.0,,,,,,,1113.0,543.0,,,8.1,1050.0,,,,,,
1990-12-12T00:00:00,0.01,GHCND:USW00094847,0.0,0.0,56.0,28.0,1.0,1.0,,1.0,,,2017.0,457.0,,,16.6,2051.0,,,,,,
1990-12-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,50.0,24.0,,1.0,,1.0,,,820.0,150.0,,,16.8,1250.0,,,,,,
1990-12-14T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,35.0,21.0,,,,1.0,,,1417.0,235.0,,,6.7,1422.0,,,,,,
1990-12-15T00:00:00,0.2,GHCND:USW00094847,0.8,1.0,43.0,32.0,1.0,1.0,,,1.0,1.0,748.0,0.0,,,9.6,1950.0,,,,,,
1990-12-16T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,32.0,1.0,1.0,,,,,50.0,190.0,,,10.1,2350.0,,,,,,
1990-12-17T00:00:00,0.13,GHCND:USW00094847,0.0,0.0,42.0,34.0,1.0,1.0,,1.0,,,1245.0,50.0,,,10.1,1844.0,,,,,,
1990-12-18T00:00:00,0.17,GHCND:USW00094847,0.0,0.0,45.0,35.0,1.0,1.0,,,1.0,,1148.0,0.0,,,12.8,1152.0,,,,,,
1990-12-19T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,41.0,31.0,,1.0,,,,,206.0,426.0,,,7.6,2350.0,,,,,,
1990-12-20T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,43.0,30.0,,,,,,,1424.0,351.0,,,9.6,1550.0,,,,,,
1990-12-21T00:00:00,0.3,GHCND:USW00094847,0.0,0.0,52.0,42.0,1.0,1.0,,,,1.0,2208.0,0.0,,,6.7,2206.0,,,,,,
1990-12-22T00:00:00,0.01,GHCND:USW00094847,0.0,0.0,55.0,30.0,1.0,1.0,,,,1.0,1212.0,0.0,,,12.5,1235.0,,,,,,
1990-12-23T00:00:00,0.52,GHCND:USW00094847,5.0,3.0,30.0,18.0,1.0,1.0,,,1.0,1.0,225.0,28.0,,,12.3,140.0,,,,,,
1990-12-24T00:00:00,0.03,GHCND:USW00094847,0.5,5.0,18.0,4.0,,,,,1.0,,1254.0,345.0,,,18.1,1451.0,,,,,,
1990-12-25T00:00:00,0.0,GHCND:USW00094847,0.0,5.0,23.0,3.0,,,,,1.0,,1653.0,363.0,,,19.2,1450.0,,,,,,
1990-12-26T00:00:00,0.0,GHCND:USW00094847,0.0,4.0,18.0,4.0,,,,,1.0,,102.0,410.0,,,9.4,2350.0,,,,,,
1990-12-27T00:00:00,0.09,GHCND:USW00094847,1.0,3.0,28.0,3.0,,,,,1.0,,1632.0,85.0,,,8.5,1750.0,,,,,,
1990-12-28T00:00:00,0.04,GHCND:USW00094847,0.4,4.0,36.0,27.0,1.0,1.0,,1.0,1.0,1.0,1720.0,0.0,,,9.4,1750.0,,,,,,
1990-12-29T00:00:00,1.23,GHCND:USW00094847,0.0,2.0,53.0,34.0,1.0,1.0,,,,1.0,1147.0,0.0,,,11.2,1159.0,,,,,,
1990-12-30T00:00:00,0.41,GHCND:USW00094847,1.4,0.0,40.0,17.0,1.0,1.0,,,1.0,,440.0,0.0,,,10.1,1914.0,,,,,,
1991-10-01T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,71.0,58.0,,,,,,,1352.0,0.0,,,8.1,1450.0,,,,,,
1991-10-02T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,83.0,59.0,,,,,,,1158.0,630.0,,,15.0,1350.0,,,,,,
1991-10-03T00:00:00,0.11,GHCND:USW00094847,0.0,0.0,75.0,58.0,1.0,1.0,,,,,1402.0,489.0,,,5.8,1350.0,,,,,,
1991-10-04T00:00:00,0.73,GHCND:USW00094847,0.0,0.0,71.0,58.0,1.0,1.0,,1.0,,,2339.0,0.0,,,8.1,2250.0,,,,,,
1991-10-05T00:00:00,0.03,GHCND:USW00094847,0.0,0.0,71.0,43.0,1.0,,,,,,806.0,67.0,,,18.1,1036.0,,,,,,
1991-10-06T00:00:00,0.06,GHCND:USW00094847,0.0,0.0,50.0,39.0,1.0,,,,,,1037.0,138.0,,,15.0,1551.0,,,,,,
1991-10-07T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,57.0,39.0,,,,,,,1430.0,538.0,,,11.4,1350.0,,,,,,
1991-10-08T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,70.0,36.0,,,,,,,1409.0,591.0,,,15.7,1650.0,,,,,,
1991-10-09T00:00:00,0.03,GHCND:USW00094847,0.0,0.0,74.0,55.0,1.0,,1.0,,,,3.0,548.0,,,12.1,150.0,,,,,,
1991-10-10T00:00:00,0.05,GHCND:USW00094847,0.0,0.0,64.0,49.0,1.0,,1.0,,,,113.0,626.0,,,8.1,1351.0,,,,,,
1991-10-11T00:00:00,0.03,GHCND:USW00094847,0.0,0.0,57.0,44.0,1.0,,,1.0,,,1554.0,110.0,,,5.4,1552.0,,,,,,
1991-10-12T00:00:00,0.01,GHCND:USW00094847,0.0,0.0,57.0,39.0,1.0,1.0,,,,,2009.0,120.0,,,8.3,1550.0,,,,,,
1991-10-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,57.0,37.0,,,,,,,1047.0,671.0,,,7.2,1650.0,,,,,,
1991-10-14T00:00:00,0.07,GHCND:USW00094847,0.0,0.0,58.0,40.0,1.0,1.0,,,,,1355.0,48.0,,,12.8,2033.0,,,,,,
1991-10-15T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,52.0,37.0,1.0,,,,,,1504.0,321.0,,,13.2,1150.0,,,,,,
1991-10-16T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,56.0,28.0,,,,,,,1217.0,663.0,,,8.3,1150.0,,,,,,
1991-10-17T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,69.0,36.0,,,,,,,1400.0,661.0,,,10.7,1450.0,,,,,,
1991-10-18T00:00:00,0.02,GHCND:USW00094847,0.0,0.0,65.0,45.0,1.0,,,,,,1026.0,610.0,,,7.6,2050.0,,,,,,
1991-10-19T00:00:00,0.24,GHCND:USW00094847,0.0,0.0,48.0,32.0,1.0,1.0,,,,,304.0,532.0,,,9.8,252.0,,,,,,
1991-10-20T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,54.0,26.0,,,,,,,1300.0,645.0,,,7.2,1350.0,,,,,,
1991-10-21T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,62.0,37.0,,,,,,,1433.0,572.0,,,11.0,1350.0,,,,,,
1991-10-22T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,71.0,41.0,,,,,,,1344.0,528.0,,,8.3,1350.0,,,,,,
1991-10-23T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,77.0,53.0,,1.0,,1.0,,,1248.0,599.0,,,11.2,1350.0,,,,,,
1991-10-24T00:00:00,0.54,GHCND:USW00094847,0.0,0.0,71.0,61.0,1.0,1.0,1.0,1.0,,,1456.0,58.0,,,12.8,1450.0,,,,,,
1991-10-25T00:00:00,1.09,GHCND:USW00094847,0.0,0.0,66.0,63.0,1.0,1.0,1.0,,,,126.0,0.0,,,13.4,1350.0,,,,,,
1991-10-26T00:00:00,0.49,GHCND:USW00094847,0.0,0.0,69.0,61.0,1.0,1.0,,,,,2205.0,10.0,,,7.8,2354.0,,,,,,
1991-10-27T00:00:00,0.41,GHCND:USW00094847,0.0,0.0,65.0,49.0,1.0,1.0,,,,,1812.0,53.0,,,11.0,1856.0,,,,,,
1991-10-28T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,57.0,48.0,,,,,,,1315.0,203.0,,,13.6,2050.0,,,,,,
1991-10-29T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,63.0,51.0,,,,,,,1250.0,454.0,,,9.4,1650.0,,,,,,
1991-10-30T00:00:00,0.18,GHCND:USW00094847,0.0,0.0,60.0,52.0,1.0,1.0,,1.0,,,1858.0,5.0,,,4.7,1850.0,,,,,,
1991-10-31T00:00:00,0.05,GHCND:USW00094847,0.0,0.0,58.0,46.0,1.0,1.0,,,,,1943.0,287.0,,,6.7,750.0,,,,,,
1991-11-01T00:00:00,0.14,GHCND:USW00094847,0.0,0.0,62.0,44.0,1.0,1.0,,,,,2027.0,326.0,,,12.1,1950.0,,,,,,
1991-11-02T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,44.0,28.0,,,,,1.0,,210.0,102.0,,,21.7,1750.0,,,,,,
1991-11-03T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,30.0,20.0,,,,,1.0,,1335.0,536.0,,,16.8,1450.0,,,,,,
1991-11-04T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,31.0,19.0,,,,,1.0,,2047.0,401.0,,,12.5,2050.0,,,,,,
1991-11-05T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,35.0,17.0,,,,,1.0,,2231.0,402.0,,,12.1,2252.0,,,,,,
1991-11-06T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,42.0,26.0,1.0,,,,1.0,,250.0,164.0,,,16.6,550.0,,,,,,
1991-11-07T00:00:00,0.06,GHCND:USW00094847,1.0,1.0,31.0,20.0,,,,,1.0,,1619.0,320.0,,,8.1,2350.0,,,,,,
1991-11-08T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,36.0,14.0,,,,,,,1403.0,604.0,,,5.6,1050.0,,,,,,
1991-11-09T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,40.0,18.0,,,,,,,1709.0,602.0,,,5.1,1550.0,,,,,,
1991-11-10T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,47.0,23.0,,1.0,,,,,1936.0,534.0,,,6.7,2050.0,,,,,,
1991-11-11T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,51.0,32.0,,,,1.0,,,1124.0,551.0,,,9.2,1350.0,,,,,,
1991-11-12T00:00:00,0.06,GHCND:USW00094847,0.0,0.0,39.0,30.0,1.0,1.0,,,,,1834.0,0.0,,,7.2,1834.0,,,,,,
1991-11-13T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,49.0,35.0,1.0,1.0,,1.0,,,829.0,54.0,,,14.5,1141.0,,,,,,
1991-11-14T00:00:00,0.1,GHCND:USW00094847,0.0,0.0,56.0,33.0,1.0,1.0,,1.0,,,2355.0,257.0,,,8.5,2350.0,,,,,,
1991-11-15T00:00:00,0.2,GHCND:USW00094847,0.0,0.0,54.0,49.0,1.0,1.0,,1.0,,,949.0,0.0,,,13.2,950.0,,,,,,
1991-11-16T00:00:00,0.02,GHCND:USW00094847,0.0,0.0,50.0,30.0,1.0,1.0,,,,,432.0,446.0,,,7.6,250.0,,,,,,
1991-11-17T00:00:00,0.0,GHCND:USW00094847,0.0,0.0,46.0,27.0,,,,,,,1159.0,574.0,,,6.0,1253.0,,,,,,
1991-11-18T00:00:00,0.28,GHCND:USW00094847,0.0,0.0,58.0,38.0,1.0,1.0,,,,,1424.0,0.0,,,9.8,1616.0,,,,,,
1991-11-19T00:00:00,0.02,GHCND:USW00094847,0.0,0.0,64.0,54.0,1.0,1.0,,,,,1322.0,20.0,,,11.2,1250.0,,,,,,
1991-11-20T00:00:00,0.91,GHCND:USW00094847,0.0,0.0,63.0,46.0,1.0,1.0,,,,,606.0,0.0,,,9.8,550.0,,,,,,
1991-11-21T00:00:00,0.01,GHCND:USW00094847,0.0,0.0,49.0,43.0,1.0,1.0,,1.0,,,1153.0,20.0,,,6.5,953.0,,,,,,
